"created_at","name","tokens","end_at"
2020-04-09 22:08:01,"KamalaHarris","Nearly 40% of Americans don't have enough cash to cover a $400 unexpected expense. A one time check won't cut it.

Americans deserve reoccurring monthly payments to reduce the burden of this crisis. 
https://t.co/6XBC7NbODu",2020-04-09 22:08:02
2020-04-09 20:36:06,"KamalaHarris","This virus is a predator. It preys on people with pre-existing health conditions. But we can't ignore the underlying reasons why people—especially people of color—have these pre-existing health conditions in the first place. #KingLectureSeries https://t.co/hV08FJJaX1",2020-04-09 20:36:07
2020-04-09 18:18:29,"KamalaHarris","LIVE: Tune in as I join @DonnaBrazile for @HowardU's #KingLectureSeries to discuss coronavirus and how it's affecting African American communities across our nation <U+2192> https://t.co/zpTUeUZ6vd",2020-04-09 18:18:30
2020-04-09 17:53:04,"KamalaHarris","Black mayors across our nation continue to speak truth to power about the disproportionate impact coronavirus is having on our communities.
https://t.co/hZl4Ecoi6O",2020-04-09 17:53:05
2020-04-09 15:17:01,"KamalaHarris","Families are in pain right now, forced to make nearly impossible decisions in order to keep a roof over their head. 

To help ease the burden, I’m calling for a suspension of credit card interest, fees, and penalties until after the pandemic is over. 
https://t.co/UQItjm46nV",2020-04-09 15:17:02
2020-04-09 12:44:59,"KamalaHarris","The latest unemployment numbers are out and they are absolutely staggering—another 6.6 million Americans filed claims last week. This is exactly why I called for a freeze on credit card interest fees and penalties. Bills don't stop just because we're in the middle of a pandemic.",2020-04-09 12:45:00
2020-04-09 03:14:00,"KamalaHarris","We must act swiftly to decrease the number of immigrant detainees and implement alternatives to detention. With some immigrants and staff starting to show symptoms of coronavirus, this is a humanitarian crisis on the brink of exploding.
https://t.co/GSF8SaXEMT",2020-04-09 03:14:01
2020-04-09 01:12:01,"KamalaHarris",".@LaurenePowell is right. It would be disastrous for the Supreme Court to end DACA in the midst of the coronavirus pandemic. 

Congress must ensure access to testing and treatment for immigrants, many of whom are on the front lines of this crisis.
https://t.co/ynm7rTLMMP",2020-04-09 01:12:02
2020-04-09 00:26:00,"KamalaHarris","This is real leadership. Thank you @GavinNewsom.
https://t.co/gIXzj0vIc6",2020-04-09 00:26:01
2020-04-08 21:17:01,"KamalaHarris","Wishing you and yours a happy Passover. Whether you’re celebrating over video chat or in person with those you’re staying at home with, let us all use this moment to remember that hope can be renewed even in the darkest of times.",2020-04-08 21:17:02
2020-04-08 19:51:00,"KamalaHarris","Trump doesn’t understand the role of the president of the United States. https://t.co/leUQpmmT9n",2020-04-08 19:51:01
2020-04-08 17:54:57,"KamalaHarris","Today I announced I'm calling for the suspension of credit card interest fees and penalties until this pandemic is over. Folks need relief and they need it now. https://t.co/IuBHrM0T9v",2020-04-08 17:54:58
2020-04-08 16:04:51,"KamalaHarris",".@BernieSanders is an extraordinary leader. From health care to climate change, his campaign drove the conversation around what's in the best interests of working families. We must continue that spirit and ethos as we work to unite the party to defeat Trump.",2020-04-08 16:04:52
2020-04-08 14:30:10,"KamalaHarris","TUNE IN: About to virtually join @TheView at 11 a.m. ET to discuss the coronavirus crisis and what Congress can do to further help laid-off workers, communities, and struggling families who aren’t sure how they’ll make ends meet.",2020-04-08 14:30:11
2020-04-08 00:40:01,"KamalaHarris","Tonight I’ll be on @LateNightSeth to discuss Congress’ coronavirus efforts and what we can do to help families and small businesses get through this crisis. Be sure to tune in at 12:35 a.m. ET.",2020-04-08 00:40:02
2020-04-07 23:44:17,"KamalaHarris","On top of work stress, many immigrant doctors fighting coronavirus also face the added burden of visa uncertainty. It shouldn’t have to be this way—all health care workers must be able to maintain their immigration status.
https://t.co/j2v9MMZI3v",2020-04-07 23:44:18
2020-04-07 22:09:52,"KamalaHarris","This afternoon I chatted with @OneFairWage about what actions Congress and the White House must take next to support working families who are struggling to get through the month. Help can't wait. https://t.co/DilhZuFTdi",2020-04-07 22:09:53
2020-04-07 20:57:01,"KamalaHarris","Black communities disproportionately suffer from pre-existing conditions, increasing coronavirus risk.

20% more likely to have asthma.
40% more likely to have high blood pressure.
Black women are 3x more likely to have lupus.

Racial justice is at the forefront of this crisis.",2020-04-07 20:57:02
2020-04-07 18:49:02,"KamalaHarris","This crisis has drastically hit gig and underpaid contract workers. Chip in now to the @theworkerslab’ Workers Fund to help some of our most vulnerable workers who have lost their source of income. Every dollar makes a difference.
https://t.co/csRORCNGBe",2020-04-07 18:49:03
2020-04-07 15:02:51,"KamalaHarris","It doesn’t have to be this way. Trump needs to stop sitting on his hands and listen to our front line workers. Time to fully invoke the Defense Production Act, get these heroes the supplies they desperately need, and show some moral leadership for once.
https://t.co/n5ONBiGipJ",2020-04-07 15:02:52
2020-04-07 01:27:01,"KamalaHarris","It breaks my heart that for some, stay-at-home orders mean being home with their abuser. 

If you do not feel safe or need help, @RAINN's hotline is available all hours of the day at 1-800-656-4673 or online at https://t.co/Wc9H72vy6h.
https://t.co/3a104ObTib",2020-04-07 01:27:02
2020-04-07 00:14:00,"KamalaHarris","Again and again during his rallies, Trump posed this question to Black voters: ""What do you have to lose?""

The answer is clear: our lives.
https://t.co/AHENNO4eKc",2020-04-07 00:14:01
2020-04-06 22:34:19,"KamalaHarris","No one should ever have to choose between protecting their health and exercising their constitutional right to vote. https://t.co/oylmFaY5Rg",2020-04-06 22:34:20
2020-04-06 21:11:01,"KamalaHarris","Nearly 3 million students nationwide don’t have access to the internet at home. Some use phones to type papers, switching back and forth between a search engine and their essay. Others rely on public wifi.

Congress must address broadband in poor and rural communities.",2020-04-06 21:11:02
2020-04-06 17:34:01,"KamalaHarris","This week and next week will be difficult for all of us. Let’s support and lift up our family, friends, and community in every way that we can. Take care of each other.",2020-04-06 17:34:02
2020-04-06 15:06:36,"KamalaHarris","Trump punishes those who aren’t loyal to him.

He’s blatantly hostile to any sign of accountability. 

But as IG Michael Atkinson said, “Do not allow recent events to silence your voices.”  

Now, more than ever, we must speak truth and push back against this lawless president. https://t.co/nwtOUx4Dn1",2020-04-06 15:06:37
2020-04-06 02:37:51,"KamalaHarris","Thankful for our nation’s brave nurses who are day in and day out risking their own lives to help save coronavirus patients. We see you and we’re fighting to ensure you have the personal protective equipment needed to safely do your jobs. 
https://t.co/34HbmbIG8z",2020-04-06 02:37:52
2020-04-06 00:34:51,"KamalaHarris","During a pandemic, the Trump administration announced they were changing rules that would worsen air and water pollution. It's outrageous.

We should be working to reduce coronavirus risk, not exacerbating underlying conditions. I've called on the EPA to halt these rules.",2020-04-06 00:34:52
2020-04-05 20:40:55,"KamalaHarris","Even before this pandemic, two-thirds of low-income workers did not have paid sick leave.

Nearly half of Americans were a $400 unexpected expense away from financial hardship.

A one-time check won’t cut it. I’m staying in D.C. fighting for monthly cash payments and paid leave.",2020-04-05 20:40:56
2020-04-05 20:04:17,"KamalaHarris","@Astrid_NV Astrid, thank you for the work you've done and continue to do. Your work does not go unnoticed. Passing the Dream Act is the right thing to do and we won't stop fighting until Dreamers and their families have a path to citizenship.",2020-04-05 20:04:18
2020-04-05 17:49:31,"KamalaHarris","Thank you @marceelias for highlighting the pressing issue in front of us.

Election Day is 211 days away.

All states must start taking action now to ensure every voice is heard. https://t.co/IAa8lC78Rh",2020-04-05 17:49:32
2020-04-05 13:40:02,"KamalaHarris","We cannot ignore the disparities that exist when it comes to the coronavirus. For many, staying at home is a privilege. 
https://t.co/Ctb1XC3yLI",2020-04-05 13:40:03
2020-04-05 01:14:48,"KamalaHarris","Grateful Californians are leading the way and staying home if they’re able. Keep it up. We all need to do what we can to flatten the curve. 
https://t.co/5GPqCzdHsX",2020-04-05 01:14:49
2020-04-04 23:51:27,"KamalaHarris","Over 50 days ago I called for public hearings so Americans could hear directly from current Trump admin officials about the coronavirus.

Trump knew the severity of the situation about 90 days ago—and failed to swiftly act.

More Americans are dying due to his incompetence. https://t.co/1CfZX57ttb",2020-04-04 23:51:28
2020-04-04 21:35:06,"KamalaHarris","As I said on #RolandMartinUnfiltered this week, this virus is predatory. It preys on people with pre-existing conditions, and as we're learning, it's hitting our Black communities hard. I'm in D.C. focused on getting the resources needed to keep our communities safe. https://t.co/m5Z51n2tJY",2020-04-04 21:35:07
2020-04-04 20:03:01,"KamalaHarris","If you’re able, take a moment this weekend to call a friend you haven’t talked to in a while. Send a message to your grandparents. At times like these we need to make sure we’re social distancing, but not emotional distancing.",2020-04-04 20:03:02
2020-04-04 17:59:01,"KamalaHarris","It’s been 52 years since Dr. Martin Luther King, Jr. was assassinated. His tragic death came at a time when he was in full swing pushing for economic and racial justice for workers.

Let’s honor his legacy by continuing his fight for safe working conditions and a living wage.",2020-04-04 17:59:02
2020-04-04 15:56:43,"KamalaHarris","Coronavirus is further shedding light on racial disparities that already existed in our nation.

This alarming new report is exactly why I joined my colleagues this week calling on the HHS to collect racial and ethnic data for coronavirus patients.
https://t.co/x0jOCr3Z8G",2020-04-04 15:56:44
2020-04-04 00:52:00,"KamalaHarris","The hero of this crisis is not the president of the United States, but the health care workers who are working each and every day to save lives. https://t.co/7Pip4eVjQB",2020-04-04 00:52:01
2020-04-03 22:22:00,"KamalaHarris","This week, I announced a resolution with my colleagues condemning the hateful attacks against Asian Americans and Asian immigrants. We must stand together with our sisters, brothers, and friends.
https://t.co/cMVmBIO5ck",2020-04-03 22:22:01
